$GPGGA,045124.30,3911.6401794,N,09634.4651771,W,4,13,0.8,318.800,M,-28.308,M,11.0,1015*4D
$GPGGA,045124.40,3911.6401751,N,09634.4651766,W,4,13,0.8,318.798,M,-28.308,M,11.0,1015*4B
$GPGGA,045124.50,3911.6401729,N,09634.4651748,W,4,13,0.8,318.802,M,-28.308,M,11.0,1015*45
$GPGGA,045124.60,3911.6401742,N,09634.4651747,W,4,13,0.8,318.807,M,-28.308,M,11.0,1015*41
$GPGGA,045124.70,3911.6401704,N,09634.4651692,W,4,13,0.8,318.783,M,-28.308,M,11.0,1015*48
$GPGGA,045124.80,3911.6401766,N,09634.4651782,W,4,13,0.8,318.816,M,-28.308,M,11.0,1015*40
$GPGGA,045124.90,3911.6401733,N,09634.4651749,W,4,13,0.8,318.790,M,-28.308,M,11.0,1015*47
$GPGGA,045125.00,3911.6401714,N,09634.4651779,W,4,13,0.8,318.790,M,-28.308,M,12.0,1015*4A
$GPGGA,045125.10,3911.6401712,N,09634.4651757,W,4,13,0.8,318.798,M,-28.308,M,12.0,1015*49
$GPGGA,045125.20,3911.6401746,N,09634.4651786,W,4,13,0.8,318.816,M,-28.308,M,12.0,1015*4E
