$GPGST,051011.90,0.065,0.031,0.021,292.510,0.023,0.030,0.053*51
$GPGST,051012.00,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5B
$GPGST,051012.10,0.065,0.031,0.021,292.510,0.023,0.030,0.053*5A
$GPGST,051012.20,0.065,0.031,0.021,292.510,0.023,0.030,0.053*59
$GPGST,051012.30,0.065,0.031,0.021,292.510,0.023,0.030,0.053*58
$GPGST,051012.40,0.065,0.031,0.023,281.894,0.023,0.031,0.052*5E
$GPGST,051012.50,0.065,0.031,0.023,281.894,0.023,0.031,0.052*5F
$GPGST,051012.60,0.065,0.031,0.023,281.894,0.023,0.031,0.052*5C
$GPGST,051012.70,0.065,0.031,0.023,281.894,0.023,0.031,0.052*5D
$GPGST,051012.80,0.065,0.031,0.023,281.894,0.023,0.031,0.052*52
$GPGST,051012.90,0.065,0.031,0.023,281.894,0.023,0.031,0.052*53
$GPGST,051013.00,0.065,0.032,0.023,281.894,0.023,0.031,0.052*58
$GPGST,051013.10,0.065,0.032,0.023,281.894,0.023,0.031,0.052*59
$GPGST,051013.20,0.065,0.032,0.023,281.894,0.023,0.031,0.052*5A
$GPGST,051013.30,0.065,0.032,0.023,281.894,0.023,0.031,0.052*5B
$GPGST,051013.40,0.065,0.032,0.023,281.894,0.023,0.031,0.052*5C
$GPGST,051013.50,0.065,0.032,0.023,281.894,0.023,0.031,0.052*5D
$GPGST,051013.60,0.065,0.032,0.023,281.894,0.023,0.031,0.052*5E
$GPGST,051013.70,0.065,0.032,0.023,281.894,0.023,0.031,0.052*5F
$GPGST,051013.80,0.065,0.032,0.023,281.894,0.023,0.031,0.052*50
$GPGST,051013.90,0.065,0.032,0.023,281.894,0.023,0.031,0.052*51
$GPGST,051014.00,0.066,0.032,0.023,281.894,0.023,0.031,0.053*5D
$GPGST,051014.10,0.066,0.032,0.023,281.894,0.023,0.031,0.053*5C
$GPGST,051014.20,0.066,0.032,0.023,281.894,0.023,0.031,0.053*5F
$GPGST,051014.30,0.066,0.032,0.023,281.894,0.023,0.031,0.053*5E
$GPGST,051014.40,0.066,0.032,0.023,281.894,0.023,0.031,0.053*59
$GPGST,051014.50,0.066,0.032,0.023,281.894,0.023,0.031,0.053*58
$GPGST,051014.60,0.066,0.032,0.023,281.894,0.023,0.031,0.053*5B
$GPGST,051014.70,0.066,0.032,0.023,281.894,0.023,0.031,0.053*5A
$GPGST,051014.80,0.066,0.032,0.023,281.894,0.023,0.031,0.053*55
$GPGST,051014.90,0.066,0.032,0.023,281.894,0.023,0.031,0.053*54
$GPGST,051015.00,0.066,0.032,0.023,281.894,0.023,0.032,0.053*5F
$GPGST,051015.10,0.066,0.032,0.023,281.894,0.023,0.032,0.053*5E
$GPGST,051015.20,0.066,0.032,0.023,281.894,0.023,0.032,0.053*5D
$GPGST,051015.30,0.066,0.032,0.023,281.894,0.023,0.032,0.053*5C
$GPGST,051015.40,0.066,0.032,0.023,281.894,0.023,0.032,0.053*5B
$GPGST,051015.50,0.066,0.032,0.023,281.894,0.023,0.032,0.053*5A
$GPGST,051015.60,0.066,0.032,0.023,281.894,0.023,0.032,0.053*59
$GPGST,051015.70,0.066,0.032,0.023,281.894,0.023,0.032,0.053*58
$GPGST,051015.80,0.066,0.032,0.023,281.894,0.023,0.032,0.053*57
$GPGST,051015.90,0.066,0.032,0.023,281.894,0.023,0.032,0.053*56
